PERIODO;COD;DESCRIPCION;LABORATORIO;COSTO;UND_VEND;VLR_VENTA;UTILIDAD;RENTABILIDAD;CLASIFICACION;PRECIO_UNITARIO;COSTO_UNITARIO;MARGEN_UNITARIO
NOVIEMBRE-2025;9000258;GEL LUBRICANTE X 50 GR (LUDIKA);ECAR;54022.0;4.0;79600.0;25578.0;32.13;ALTO;19900.0;13505.5;6394.5
NOVIEMBRE-2025;1426;CLOTRIMAZOL CREMA TOPICA X 40 GR**;FARMIONI;5973.0;2.0;8800.0;2827.0;32.13;ALTO;4400.0;2986.5;1413.5
NOVIEMBRE-2025;9000865;ALCOHOL ANTISEPTICO X 345 ML;LAB OSA;212018.0;71.0;312400.0;100382.0;32.13;ALTO;4400.0;2986.17;1413.83
NOVIEMBRE-2025;6162;ACIDO BORICO X 250 GR;PRODUCTOS ADRIANA;7059.0;2.0;10400.0;3341.0;32.13;ALTO;5200.0;3529.5;1670.5
NOVIEMBRE-2025;7331;NORAVER GRIPA DIA X 24 SOBRES;TECNOQUIMICAS;56562.0;1.0;83400.0;26838.0;32.18;ALTO;83400.0;56562.0;26838.0
NOVIEMBRE-2025;260;NAPROXENO 550 MG X 60 TAB (APRONAX);BAYER;520803.0;5.0;768000.0;247197.0;32.19;ALTO;153600.0;104160.6;49439.4
NOVIEMBRE-2025;5541;FACETIX SUAVE X 28 TAB;ABBOTT;54906.0;6.0;81000.0;26094.0;32.21;ALTO;13500.0;9151.0;4349.0
NOVIEMBRE-2025;6698;HEDERA HELIX + PROPOLEO JARABE X 100 ML;ECAR;8675.0;1.0;12800.0;4125.0;32.23;ALTO;12800.0;8675.0;4125.0
NOVIEMBRE-2025;3964;VASELINA 7 GR LATA X 12 UNDS;PRODUCTOS ADRIANA;5286.0;2.0;7800.0;2514.0;32.23;ALTO;3900.0;2643.0;1257.0
NOVIEMBRE-2025;9001479;UNGUSIL SOLUCION X 10 ML;MEDICAL FARMA;12800.0;1.0;18900.0;6100.0;32.28;ALTO;18900.0;12800.0;6100.0
NOVIEMBRE-2025;6881;VENDA ALGODON LAMINADO 3X5;HIGIETEX;11981.0;6.0;17700.0;5719.0;32.31;ALTO;2950.0;1996.83;953.17
NOVIEMBRE-2025;6122;DICLOFENACO GEL X 50 GR ***;COASPHARMA;61704.0;18.0;91200.0;29496.0;32.34;ALTO;5066.67;3428.0;1638.67
NOVIEMBRE-2025;7332;LIDOPROCTO UNGUENTO X 10 GR**;ROPSOHN;746124.0;41.0;1102900.0;356776.0;32.35;ALTO;26900.0;18198.15;8701.85
NOVIEMBRE-2025;3954;MERTHIOLITO X ONZA;LAB LEON;31317.0;1.0;46300.0;14983.0;32.36;ALTO;46300.0;31317.0;14983.0
NOVIEMBRE-2025;2839;NAPROXENO 500 MG X 300 TAB;LAPROFF;746935.0;10.0;1105000.0;358065.0;32.4;ALTO;110500.0;74693.5;35806.5
NOVIEMBRE-2025;6606;SUCRALFATO 1 GR X 20 TAB (ALSUCRAL) ***;ROPSOHN;80000.0;8.0;118400.0;38400.0;32.43;ALTO;14800.0;10000.0;4800.0
NOVIEMBRE-2025;4659;SEDA NEGRA 3-0 CDS 24;SUTMEDICAL;77700.0;14.0;115000.0;37300.0;32.43;ALTO;8214.29;5550.0;2664.29
NOVIEMBRE-2025;7135;VITAMINA C + ZINC + B2 X 20 TAB EFERVES;LABORATORIOS;138753.0;9.0;205500.0;66747.0;32.48;ALTO;22833.33;15417.0;7416.33
NOVIEMBRE-2025;1444;HIDROXIDO ALUM + SIMET X 150 ML;COASPHARMA;45567.0;9.0;67500.0;21933.0;32.49;ALTO;7500.0;5063.0;2437.0
NOVIEMBRE-2025;2755;NAPROXENO 500 MG X 10 TAB;AMERICAN G;3443.0;1.0;5100.0;1657.0;32.49;ALTO;5100.0;3443.0;1657.0
NOVIEMBRE-2025;5801;ELECTROLIT X 625 ML UVA;PISA;26464.0;4.0;39200.0;12736.0;32.49;ALTO;9800.0;6616.0;3184.0
NOVIEMBRE-2025;7020;GENTAMICINA GOTAS X 5 ML (CONJUGENT);BLASKOV;38749.0;7.0;57400.0;18651.0;32.49;ALTO;8200.0;5535.57;2664.43
NOVIEMBRE-2025;9001537;DIPIRONA 2.5 MG X AMP;FARMIONI;8640.0;8.0;12800.0;4160.0;32.5;ALTO;1600.0;1080.0;520.0
NOVIEMBRE-2025;2390;NEURO 15 X 30 CAPS;INCOBRA;309218.0;14.0;458300.0;149082.0;32.53;ALTO;32735.71;22087.0;10648.71
NOVIEMBRE-2025;9000073;TADALAFILO 20 MG X 120 TAB (LUDIKA)***;ECAR;77924.0;1.0;115500.0;37576.0;32.53;ALTO;115500.0;77924.0;37576.0
NOVIEMBRE-2025;1910;TRAMADOL 50 MG X 10 CAPS ***;GENFAR;30750.0;15.0;45600.0;14850.0;32.57;ALTO;3040.0;2050.0;990.0
NOVIEMBRE-2025;2365;OFTALMOTRISOL GOTAS X 15 ML;INCOBRA;82542.0;7.0;122500.0;39958.0;32.62;ALTO;17500.0;11791.71;5708.29
NOVIEMBRE-2025;934;BRONQUISAN JALEA KIDS X 240 ML;EL MANA;148766.0;16.0;220800.0;72034.0;32.62;ALTO;13800.0;9297.88;4502.12
NOVIEMBRE-2025;238;CLORURO DE SODIO BOLSA X 500 ML;BAXTER;304849.0;116.0;452400.0;147551.0;32.62;ALTO;3900.0;2628.01;1271.99
NOVIEMBRE-2025;9000533;OXIMETRO DE PULSO A3 X 1 UNIDAD (PULSIOM;BIOMEDICOS;88520.0;2.0;131400.0;42882.0;32.63;ALTO;65700.0;44260.0;21440.0
NOVIEMBRE-2025;6900;BETADUO 2 ML X AMP***;PROCAPS;1892373.0;71.0;2809500.0;917127.0;32.64;ALTO;39570.42;26653.14;12917.28
NOVIEMBRE-2025;6917;SINTOREX X 144 CAPS;QUIMICA PATRIC;107657.0;1.0;159900.0;52243.0;32.67;ALTO;159900.0;107657.0;52243.0
NOVIEMBRE-2025;6444;OMEPRAZOL 20 MG X 300 CAPS**;FARMACOL;210000.0;12.0;312000.0;102000.0;32.69;ALTO;26000.0;17500.0;8500.0
NOVIEMBRE-2025;9000915;SINALGEN FORTE 7.5/325 MG X 30 TAB;GRUNENTHAL;168000.0;6.0;249600.0;81600.0;32.69;ALTO;41600.0;28000.0;13600.0
NOVIEMBRE-2025;7264;DOLEX FORTE X 100 TAB;GLAXO;238670.0;2.0;354600.0;115930.0;32.69;ALTO;177300.0;119335.0;57965.0
NOVIEMBRE-2025;1493;ANTIBIL POLVO X 22 GR;FASAN;75913.0;12.0;112800.0;36887.0;32.7;ALTO;9400.0;6326.08;3073.92
NOVIEMBRE-2025;851;CHUPO SILICONA # 2 (0019-1025) CORCHITO;LABORATORIOS;9688.0;24.0;14400.0;4712.0;32.72;ALTO;600.0;403.67;196.33
NOVIEMBRE-2025;9001180;AZITROMICINA 500 MG X 3 TAB;LA SANTE;39693.0;10.0;59000.0;19307.0;32.72;ALTO;5900.0;3969.3;1930.7
NOVIEMBRE-2025;344;RHINO GOLD GEL X10 ML (0344);D.A.C;60504.0;6.0;90000.0;29496.0;32.77;ALTO;15000.0;10084.0;4916.0
NOVIEMBRE-2025;3374;RHINO RED GEL X 10 ML (3374);D.A.C;60504.0;6.0;90000.0;29496.0;32.77;ALTO;15000.0;10084.0;4916.0
NOVIEMBRE-2025;9001308;PIROXICAM 20 MG X 10 CAPS (PROXIGEL);COLMED;246359.0;47.0;366600.0;120241.0;32.8;ALTO;7800.0;5241.68;2558.32
NOVIEMBRE-2025;6533;EXFORGE HCT 10/160/12.5 X 28 TAB ***;NOVARTIS;55748.0;1.0;83000.0;27252.0;32.83;ALTO;83000.0;55748.0;27252.0
NOVIEMBRE-2025;9001460;DIPIRONA 2.5 MG X 5 AMP (LAPER)***;BLASKOV;120223.0;9.0;179100.0;58877.0;32.87;ALTO;19900.0;13358.11;6541.89
NOVIEMBRE-2025;9000651;ILEINE ACETATO DE MEDROXIPROGESTERONA X;COMERCIALES;384800.0;37.0;573500.0;188700.0;32.9;ALTO;15500.0;10400.0;5100.0
NOVIEMBRE-2025;9001124;DOLINSTAN 100MG/5ML SUSP X 120 ML;LG PHARMA;26160.0;5.0;39000.0;12840.0;32.92;ALTO;7800.0;5232.0;2568.0
NOVIEMBRE-2025;2866;LOSARTAN 50 MG X 300 TAB;LAPROFF;52046.0;2.0;77600.0;25554.0;32.93;ALTO;38800.0;26023.0;12777.0
NOVIEMBRE-2025;6384;SYSTANE ULTRA GOTAS OFTAL X 10 ML;ALCON;64040.0;2.0;95500.0;31460.0;32.94;ALTO;47750.0;32020.0;15730.0
NOVIEMBRE-2025;951;OXIMETAZOLINA 0.25% X 15 ML;TECNOQUIMICAS;70817.0;6.0;105600.0;34784.0;32.94;ALTO;17600.0;11802.83;5797.17
NOVIEMBRE-2025;9000082;PREDNISOLONA GOTAS X 5 ML ( SOPHIPREN)*;SOPHIA;8583.0;1.0;12800.0;4217.0;32.95;ALTO;12800.0;8583.0;4217.0
NOVIEMBRE-2025;4208;JABON QUIRURGICO X 120 ML (VIOXIN);ZUMOTEC;147500.0;25.0;220000.0;72500.0;32.95;ALTO;8800.0;5900.0;2900.0
NOVIEMBRE-2025;9000909;JANUMET 50/850 MG X 56 TAB (SITAGLIPTIN;INS NEUR;1649808.0;18.0;2461600.0;811792.0;32.98;ALTO;136755.56;91656.0;45099.56
NOVIEMBRE-2025;9000909;JANUMET 50/850 MG X 56 TAB (SITAGLIPTIN;MSD;1649808.0;18.0;2461600.0;811792.0;32.98;ALTO;136755.56;91656.0;45099.56
NOVIEMBRE-2025;9001109;BIBERON 8 ONZ SIN MANIJA X UND (0088);LABORATORIOS;46233.0;15.0;69000.0;22767.0;33.0;ALTO;4600.0;3082.2;1517.8
NOVIEMBRE-2025;9001108;BIBERON 8 ONZ DOBLE MANIJA X UND (0101);LABORATORIOS;80350.0;24.0;120000.0;39650.0;33.04;ALTO;5000.0;3347.92;1652.08
NOVIEMBRE-2025;6591;ENEMA TRAVAD ORAL FCO X 133 ML ***;TECNOQUIMICAS;1114518.0;109.0;1664400.0;549882.0;33.04;ALTO;15269.72;10224.94;5044.78
NOVIEMBRE-2025;1769;CEFALEXINA 250 MG X 60 ML;LA SANTE;40134.0;6.0;59940.0;19806.0;33.04;ALTO;9990.0;6689.0;3301.0
NOVIEMBRE-2025;935;BRONQUISAN JALEA ADULTO X 240 ML;EL MANA;230837.0;25.0;345000.0;114163.0;33.09;ALTO;13800.0;9233.48;4566.52
NOVIEMBRE-2025;5942;ACETAMINOFEN 500 MG X 100 TAB;TECNOQUIMICAS;45962.0;1.0;68700.0;22738.0;33.1;ALTO;68700.0;45962.0;22738.0
NOVIEMBRE-2025;3027;RODILLERA ROTULA ABIERTA CON VELCRO;LINEA MEDICA;99532.0;6.0;148800.0;49268.0;33.11;ALTO;24800.0;16588.67;8211.33
NOVIEMBRE-2025;2124;ACICLOVIR SUSP X 90 ML ***;ANGLOPHARMA;28000.0;4.0;41900.0;13900.0;33.17;ALTO;10475.0;7000.0;3475.0
NOVIEMBRE-2025;7252;MAXITROL GOTAS X 5 ML (POLI+NEO+DEXA);NOVARTIS;79998.0;3.0;119700.0;39702.0;33.17;ALTO;39900.0;26666.0;13234.0
NOVIEMBRE-2025;1834;CLARITROMICINA 500 MG X 10 TAB ***;GENFAR;116625.0;9.0;174600.0;57975.0;33.2;ALTO;19400.0;12958.33;6441.67
NOVIEMBRE-2025;9000862;GUANTE NITRILO TALLA L NEGRO X 100 UND;ALFA TRANDING;49872.0;3.0;74700.0;24828.0;33.24;ALTO;24900.0;16624.0;8276.0
NOVIEMBRE-2025;9001572;VASELINA CON AROMA CACAO X 60 GR;DROGAM;47256.0;12.0;70800.0;23544.0;33.25;ALTO;5900.0;3938.0;1962.0
NOVIEMBRE-2025;9001573;VASELINA CON AROMA COCO X 60 GR;DROGAM;47256.0;12.0;70800.0;23544.0;33.25;ALTO;5900.0;3938.0;1962.0
NOVIEMBRE-2025;9000814;COMPLEGEL NF 2 ML CAJA X 5 AMP;SIEGFRIED S.A;142000.0;4.0;212800.0;70800.0;33.27;ALTO;53200.0;35500.0;17700.0
NOVIEMBRE-2025;9001478;DAYABRON JEB X 240 ML;MEDICAL FARMA;697295.0;50.0;1045000.0;347705.0;33.27;ALTO;20900.0;13945.9;6954.1
NOVIEMBRE-2025;9000702;MINOXIDIL SOLUCION 5% FRASCO X 60 ML;LAPROFF;209227.0;14.0;313600.0;104373.0;33.28;ALTO;22400.0;14944.79;7455.21
NOVIEMBRE-2025;6888;TIAMINA 1 GR 10 ML X AMP;ECAR;121211.0;23.0;181700.0;60489.0;33.29;ALTO;7900.0;5270.04;2629.96
NOVIEMBRE-2025;9001284;BISOPROLOL 2.5 MG X 30 TAB (CORBIS)**;SIEGFRIED S.A;73370.0;10.0;110000.0;36630.0;33.3;ALTO;11000.0;7337.0;3663.0
NOVIEMBRE-2025;6346;GEL REFRESCANTE CON ARNICA X 110 GR;LIKE COLOR;94239.0;37.0;141300.0;47061.0;33.31;ALTO;3818.92;2547.0;1271.92
NOVIEMBRE-2025;2499;METROSHER SUSP X 120 ML (METRONIDAZOL+NI;RUECAM;189000.0;15.0;283500.0;94500.0;33.33;ALTO;18900.0;12600.0;6300.0
NOVIEMBRE-2025;9000576;PIROXICAM GEL 0.5% ALIBIOXIN;SIN LINEA;89584.0;16.0;134400.0;44816.0;33.35;ALTO;8400.0;5599.0;2801.0
NOVIEMBRE-2025;2214;ACICLOVIR UNGUENTO X 15 GR ***;COASPHARMA;27851.0;11.0;41800.0;13949.0;33.37;ALTO;3800.0;2531.91;1268.09
NOVIEMBRE-2025;9001532;NAFAZOLINA GOTAS X 7 ML (NAFVISION);VITALIS;9062.0;2.0;13600.0;4538.0;33.37;ALTO;6800.0;4531.0;2269.0
NOVIEMBRE-2025;9001556;FLORATIL 250 MG X 10 SOBRES (PROBIOTICOS;MERCK S.A;255118.0;7.0;382900.0;127782.0;33.37;ALTO;54700.0;36445.43;18254.57
NOVIEMBRE-2025;577;ACICLOVIR UNGUENTO X 15 GR (ACTIVIRAL);LABQUIFAR;35704.0;8.0;53600.0;17896.0;33.39;ALTO;6700.0;4463.0;2237.0
NOVIEMBRE-2025;9001442;CLOTRIMAZOL CREMA TOPICA X 40 GR;FARMIONI;75124.0;24.0;112800.0;37676.0;33.4;ALTO;4700.0;3130.17;1569.83
NOVIEMBRE-2025;1177;VITAMINA E 1000 U.I + SELENIO X 30 CAPS;GC FARMA;114000.0;8.0;171200.0;57200.0;33.41;ALTO;21400.0;14250.0;7150.0
NOVIEMBRE-2025;9001413;APLICADOR MADERA X 20 UND (HISOPOS);LABORATORIOS;3992.0;5.0;6000.0;2008.0;33.47;ALTO;1200.0;798.4;401.6
NOVIEMBRE-2025;3425;FEXOFENADINA SUSP X 150 ML ***;ECAR;105000.0;10.0;158000.0;53000.0;33.54;ALTO;15800.0;10500.0;5300.0
NOVIEMBRE-2025;1913;TRIANOREXIL 25 MG X 20 TAB;QUIMICA PATRIC;691279.0;49.0;1040400.0;349121.0;33.56;ALTO;21232.65;14107.73;7124.92
NOVIEMBRE-2025;3325;CETIRIZINA JARABE X 60 ML;MEMPHIS;33859.0;6.0;51000.0;17141.0;33.61;ALTO;8500.0;5643.17;2856.83
NOVIEMBRE-2025;9001516;AZITROMICINA 500 MG X 3 TAB (ANGIFAL);GRUINFACOL S.A.S;22500.0;6.0;33900.0;11400.0;33.63;ALTO;5650.0;3750.0;1900.0
NOVIEMBRE-2025;4720;XRAY-DOL X 48 TAB;GENOMA;553714.0;10.0;835000.0;281286.0;33.69;ALTO;83500.0;55371.4;28128.6
NOVIEMBRE-2025;6271;BAJALENGUAS DE MADERA X 20 UND;ALFA TRADING;33781.0;26.0;51000.0;17219.0;33.76;ALTO;1961.54;1299.27;662.27
NOVIEMBRE-2025;2902;TRICLIMBAC GOTAS X 10 ML;LABQUIFAR;591831.0;82.0;893800.0;301969.0;33.78;ALTO;10900.0;7217.45;3682.55
NOVIEMBRE-2025;3307;CETIRIZINA GOTAS X 15 ML;MEMPHIS;127115.0;20.0;192000.0;64885.0;33.79;ALTO;9600.0;6355.75;3244.25
NOVIEMBRE-2025;2530;SEDA NEGRA 2-0 CDS 26;SUTMEDICAL;60500.0;11.0;91500.0;31000.0;33.88;ALTO;8318.18;5500.0;2818.18
NOVIEMBRE-2025;9000368;GEL REFRESCANTE CANNABIS X 110 GR;LIKE COLOR;32719.0;9.0;49500.0;16781.0;33.9;ALTO;5500.0;3635.44;1864.56
NOVIEMBRE-2025;1060;CREMA N MULTIORGASMICA WOMAN;D.A.C;15665.0;3.0;23700.0;8035.0;33.9;ALTO;7900.0;5221.67;2678.33
NOVIEMBRE-2025;9001038;SULTAMICILINA 375 MG X 10 TAB (BACMICIN;BIOQUIFAR;588837.0;36.0;891000.0;302163.0;33.91;ALTO;24750.0;16356.58;8393.42
NOVIEMBRE-2025;5799;LIDOCAINA 2% JALEA TUBO X 30 GR***;PROCLIN;258021.0;26.0;390800.0;132779.0;33.98;ALTO;15030.77;9923.88;5106.89
NOVIEMBRE-2025;4615;SOREL LOCION X 120 ML (HIDROQUINONA);SOREL;82527.0;9.0;125100.0;42573.0;34.03;ALTO;13900.0;9169.67;4730.33
NOVIEMBRE-2025;9001327;OXIGENTA X 90 ML VOL 10;LIKE COLOR;4551.0;3.0;6900.0;2349.0;34.04;ALTO;2300.0;1517.0;783.0
NOVIEMBRE-2025;9001328;OXIGENTA X 90 ML VOL 20;LIKE COLOR;10619.0;7.0;16100.0;5481.0;34.04;ALTO;2300.0;1517.0;783.0
NOVIEMBRE-2025;4042;ALUMBRE X 40 SOBRES;PRODUCTOS ADRIANA;15694.0;2.0;23800.0;8106.0;34.06;ALTO;11900.0;7847.0;4053.0
NOVIEMBRE-2025;3543;BURETRA EQUIPO X 150 ML;ZIBOJECT;36000.0;12.0;54600.0;18600.0;34.07;ALTO;4550.0;3000.0;1550.0
NOVIEMBRE-2025;9000569;CLOTRI + NEO + DEXA  X 40 GR (TRINSICON);ANGLOPHARMA;216798.0;23.0;328900.0;112102.0;34.08;ALTO;14300.0;9426.0;4874.0
NOVIEMBRE-2025;9000683;RECOLECTOR COPROLOGICO X 50 UND;INVERFARMA;8497.0;1.0;12900.0;4403.0;34.13;ALTO;12900.0;8497.0;4403.0
NOVIEMBRE-2025;4066;SAL DE EPSON X 50 SOBRES *IVA*;PRODUCTOS ADRIANA;31416.0;3.0;47700.0;16284.0;34.14;ALTO;15900.0;10472.0;5428.0
NOVIEMBRE-2025;9000899;PENICILINA G BENZATINICA 2.400 UI X AMP;LAB DELTA;27591.0;10.0;41900.0;14309.0;34.15;ALTO;4190.0;2759.1;1430.9
NOVIEMBRE-2025;9000679;METRONIDAZOL 250 MG X 120 ML**;ECAR;70500.0;15.0;107100.0;36600.0;34.17;ALTO;7140.0;4700.0;2440.0
NOVIEMBRE-2025;7248;ZALDIAR X 20 TAB (TRAMADOL + ACETAMINOF;GRUNENTHAL;176643.0;26.0;268800.0;92157.0;34.28;ALTO;10338.46;6793.96;3544.5
NOVIEMBRE-2025;2492;PROPOMIELITO JALEA X 350 GR;NATURAL FRESHLY;59918.0;4.0;91200.0;31282.0;34.3;ALTO;22800.0;14979.5;7820.5
NOVIEMBRE-2025;9000453;PREDNISOLONA 1MG X 100ML (PEPRED)***;NOVAMED;90000.0;2.0;137000.0;47000.0;34.31;ALTO;68500.0;45000.0;23500.0
NOVIEMBRE-2025;9001231;COPITOS X 50 UND ECOLOGICOS;HIGIETEX;42028.0;28.0;64000.0;21972.0;34.33;ALTO;2285.71;1501.0;784.71
NOVIEMBRE-2025;2505;SEDA NEGRA 5-0 SC 20;SUTMEDICAL;75521.0;14.0;115000.0;39479.0;34.33;ALTO;8214.29;5394.36;2819.93
NOVIEMBRE-2025;4364;AGUJA DESECHABLE 19 X 1 1/2;ZIBOJECT;6500.0;1.0;9900.0;3400.0;34.34;ALTO;9900.0;6500.0;3400.0
NOVIEMBRE-2025;6912;AGUJA DESECHABLE 22 X 1;ZIBOJECT;6500.0;1.0;9900.0;3400.0;34.34;ALTO;9900.0;6500.0;3400.0
NOVIEMBRE-2025;9001318;BIBERON 5 ONZ (0095) DOBLE MANIJA;LABORATORIOS;113828.0;34.0;173400.0;59572.0;34.36;ALTO;5100.0;3347.88;1752.12
NOVIEMBRE-2025;85;MEDICASP SHAMPOO X 100 ML;GENOMA;37402.0;2.0;57000.0;19598.0;34.38;ALTO;28500.0;18701.0;9799.0
NOVIEMBRE-2025;2316;RODILLERA DEPORTIVA SIN VELCRO;ZIBOJECT;162325.0;11.0;247500.0;85175.0;34.41;ALTO;22500.0;14756.82;7743.18
NOVIEMBRE-2025;5639;BECLOMETASONA 50 INH BUCAL (NABUMEX) **;CHALVER;273399.0;39.0;416850.0;143453.0;34.41;ALTO;10688.46;7010.23;3678.23
NOVIEMBRE-2025;7243;FITOSTIMOLINE CREMA X 32 GR ***;EUROFARMA;906904.0;29.0;1383300.0;476396.0;34.44;ALTO;47700.0;31272.55;16427.45
NOVIEMBRE-2025;4190;FITOSTIMOLINE CREMA X60 GR***;SIN LINEA;230938.0;4.0;352400.0;121462.0;34.47;ALTO;88100.0;57734.5;30365.5
NOVIEMBRE-2025;3759;NOKTOS JARABE ADULTOS X 120 ML;RUECAM;64541.0;10.0;98500.0;33959.0;34.48;ALTO;9850.0;6454.1;3395.9
NOVIEMBRE-2025;2029;RHIFISOL GOTAS NASALES;GERCO;79800.0;21.0;121800.0;42000.0;34.48;ALTO;5800.0;3800.0;2000.0
NOVIEMBRE-2025;9000094;DICLOFENACO GEL X 50 GR (FENACALM);SIN LINEA;65191.0;12.0;99600.0;34409.0;34.55;ALTO;8300.0;5432.58;2867.42
NOVIEMBRE-2025;9000121;ACEITE CORPORAL DE ALMENDRAS X 60 ML SPR;LAB LEON;21600.0;6.0;33000.0;11400.0;34.55;ALTO;5500.0;3600.0;1900.0
NOVIEMBRE-2025;2449;ACETAMINOFEN JARABE X 120 ML;LAPROFF;275366.0;81.0;421200.0;145834.0;34.62;ALTO;5200.0;3399.58;1800.42
NOVIEMBRE-2025;1943;ANEMIKIDS JARABE X 120 ML;NOVAMED;102000.0;3.0;156000.0;54000.0;34.62;ALTO;52000.0;34000.0;18000.0
NOVIEMBRE-2025;49;VASELINA 30 GR X UNIDAD;PRODUCTOS ADRIANA;103659.0;141.0;158550.0;54891.0;34.62;ALTO;1124.47;735.17;389.3
NOVIEMBRE-2025;1539;NOXPIRIN PLUS X 100 CAPS;SIEGFRIED S.A;680000.0;8.0;1040000.0;360000.0;34.62;ALTO;130000.0;85000.0;45000.0
NOVIEMBRE-2025;9001134;COLOR 1 CHOCOLATE SOBRE X 30 ML;LIKE COLOR;12023.0;4.0;18400.0;6377.0;34.66;ALTO;4600.0;3005.75;1594.25
NOVIEMBRE-2025;9001439;TESTOVIRON 250 MG X 1 AMP;BAYER;58797.0;2.0;90000.0;31203.0;34.67;ALTO;45000.0;29398.5;15601.5
NOVIEMBRE-2025;7101;TOBRACORT GOTAS X 6 ML (TOBRAMI + DEXA);PROCAPS;9800.0;1.0;15000.0;5200.0;34.67;ALTO;15000.0;9800.0;5200.0
NOVIEMBRE-2025;6718;BETAHISTINA 8 MG X 20 TAB ***;LA SANTE;18004.0;4.0;27600.0;9596.0;34.77;ALTO;6900.0;4501.0;2399.0
NOVIEMBRE-2025;9000151;OXIGENTA X 60 ML VOL 10;LIKE COLOR;3129.0;3.0;4800.0;1671.0;34.81;ALTO;1600.0;1043.0;557.0
NOVIEMBRE-2025;584;AMLODIPINO 5 MG X 300 TAB ***;GENFAR;18562.0;3.0;28500.0;9938.0;34.87;ALTO;9500.0;6187.33;3312.67
NOVIEMBRE-2025;6542;NITAZOXANIDA 100 MG X 60 ML (PRANEXXIN);RUECAM;187000.0;17.0;287300.0;100300.0;34.91;ALTO;16900.0;11000.0;5900.0
NOVIEMBRE-2025;2855;COMPLEJO B X 300 TAB;LAPROFF;51359.0;2.0;79000.0;27641.0;34.99;ALTO;39500.0;25679.5;13820.5
NOVIEMBRE-2025;2871;CIPROFLOXACINO 500 MG X 300 TAB;LAPROFF;110486.0;1.0;170000.0;59514.0;35.01;ALTO;170000.0;110486.0;59514.0
NOVIEMBRE-2025;6692;CARBAMAZEPINA 200 MG X 300 TAB ***;LAPROFF ***;383910.0;8.0;591200.0;207290.0;35.06;ALTO;73900.0;47988.75;25911.25
NOVIEMBRE-2025;9001538;BISGLICINATO DE MAGNESIO X 60 TAB;LABORATORIOS;372295.0;24.0;573600.0;201305.0;35.1;ALTO;23900.0;15512.29;8387.71
NOVIEMBRE-2025;9001008;(AMOXICLIN DUO) AMOXI+CLAVUL 250+62.5 M;SIEGFRIED S.A;75543.0;3.0;116400.0;40857.0;35.1;ALTO;38800.0;25181.0;13619.0
NOVIEMBRE-2025;2774;RIFAMICINA SPRAY X 20 ML ***;TECNOQUIMICAS;685804.0;53.0;1057350.0;371546.0;35.14;ALTO;19950.0;12939.7;7010.3
NOVIEMBRE-2025;569;BRONCOCHEM-NF PEDIATRICO X 120 ML;SIEGFRIED S.A;13554.0;1.0;20900.0;7346.0;35.15;ALTO;20900.0;13554.0;7346.0
NOVIEMBRE-2025;6293;MOMETASONA SPRAY NASAL PED (METASPRAY);NOVAMED;196000.0;8.0;302400.0;106400.0;35.19;ALTO;37800.0;24500.0;13300.0
NOVIEMBRE-2025;1282;FITOSTIMOLINE GASA X 10 UND;EUROFARMA;162000.0;2.0;250000.0;88000.0;35.2;ALTO;125000.0;81000.0;44000.0
NOVIEMBRE-2025;3152;INHALOCAMARA ADULTO *IVA*;LINEA MEDICA;29546.0;6.0;45600.0;16054.0;35.21;ALTO;7600.0;4924.33;2675.67
NOVIEMBRE-2025;9001114;RECOLECTOR DE ORINA X 50 UNID (0590);LABORATORIOS;30120.0;3.0;46500.0;16383.0;35.23;ALTO;15500.0;10040.0;5460.0
NOVIEMBRE-2025;5930;LOSARTAN 50 MG X 30 TAB;MEMPHIS;26872.0;8.0;41500.0;14628.0;35.25;ALTO;5187.5;3359.0;1828.5
NOVIEMBRE-2025;6110;(DERMOVATE) CLOBETASOL 0.05% CREMA X30G;GLAXO;1192706.0;55.0;1842500.0;649794.0;35.27;ALTO;33500.0;21685.56;11814.44
NOVIEMBRE-2025;7001;AMOXICILINA 250 MG X 100 ML***;LA SANTE;395828.0;68.0;611600.0;215772.0;35.28;ALTO;8994.12;5821.0;3173.12
NOVIEMBRE-2025;6413;BISACODILO 5 MG X 100 TAB ***;RECIPE;11000.0;2.0;17000.0;6000.0;35.29;ALTO;8500.0;5500.0;3000.0
NOVIEMBRE-2025;2842;SULFATO FERROSO JARABE X 120 ML;LAPROFF;4205.0;1.0;6500.0;2295.0;35.31;ALTO;6500.0;4205.0;2295.0
NOVIEMBRE-2025;1035;ACEITE DE OLIVA ESPAÃOL X 140 ML;GENERICOS;235312.0;22.0;363800.0;128488.0;35.32;ALTO;16536.36;10696.0;5840.36
NOVIEMBRE-2025;6470;METRONIDAZOL 500 MG X 100 TAB;ECAR;24448.0;2.0;37800.0;13352.0;35.32;ALTO;18900.0;12224.0;6676.0
NOVIEMBRE-2025;9000421;/BARDOT ESMALTE BRILLO SECANTE PETIT;BARDOT;9699.0;5.0;15000.0;5301.0;35.34;ALTO;3000.0;1939.8;1060.2
NOVIEMBRE-2025;6506;OTOSEC GOTAS X 10 ML**;PROCAPS;155126.0;10.0;240000.0;84874.0;35.36;ALTO;24000.0;15512.6;8487.4
NOVIEMBRE-2025;9000516;ZINCO X 120 ML (SULFATO DE ZINC);LICOL;30634.0;3.0;47400.0;16766.0;35.37;ALTO;15800.0;10211.33;5588.67
